Material_Name,Source_File,LABORATORY,TEST IDENT,OPERATOR,MATERIAL,ORIENTATION,HEAT FLUX,SURF AREA,C FACTOR,SPEC HOLDER DIFF,SPECIMEN MASS,SCAN TIME,O2 DELAY TIME,CO DELAY TIME,CO2 DELAY TIME,FLOW FACTOR,SCAN COUNT,TIME TO IGN,END OF TEST SCAN,END OF TEST TIME,TEST STATUS,PRE TEST CMT,POST TEST CMT,,POST TEST CMT
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF25Scalar_220922_R1.csv,FSRI,Polyiso_Foam_HF25_R1,Dow,Polyisocyanurate Foam Board,Horizontal,25,0.009999999776,0.04003300145,-566,7.920000076,0.25,11,11,8,1,8311,0,7831,1957.75,1,Dimensions: 101.19 x 100.56 x 22.61 mm; with tie wires,No ignition,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF25Scalar_220922_R2.csv,FSRI,Polyiso_Foam_HF25_R2,Dow,Polyisocyanurate Foam Board,Horizontal,25,0.009999999776,0.04003300145,-566,7.139999866,0.25,11,11,8,1,745,3,265,66.25,1,Dimensions: 101.79 x 101.47 x 23.70 mm; with tie wires; top foil layer of sample removed,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF25Scalar_220922_R3.csv,FSRI,Polyiso_Foam_HF25_R3,Dow,Polyisocyanurate Foam Board,Horizontal,25,0.009999999776,0.04004212096,-566,6.940000057,0.25,11,11,8,1,1211,2.25,731,182.75,1,Dimensions: 102.05 x 101.58 x 23.15 mm; with tie wires; top foil layer of sample removed,After peak burning there remained small flames between one edge of the sample and the foil pan.,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF25Scalar_220922_R4.csv,FSRI,Polyiso_Foam_HF25_R4,Dow,Polyisocyanurate Foam Board,Horizontal,25,0.009999999776,0.04004212096,-566,7.329999924,0.25,11,11,8,1,749,1.75,269,67.25,1,Dimensions: 101.58 x 101.54 x 23.70 mm; with tie wires; top foil layer of sample removed,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF50Scalar_220913_R1.csv,FSRI,Polyiso_Foam_HF50_1,Dow,Polyisocyanurate Foam Board,Horizontal,50,0.009999999776,0.03977454826,-566,7.889999866,0.25,11,11,8,1,1911,14.25,1431,357.75,1,Dimensions: 101.22 x 99.82 x 22.85 mm; with tie wires,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF50Scalar_221129_R2.csv,FSRI,Polyiso_Foam_HF50_2,Dow,Polyisocyanurate Foam Board,Horizontal,50,0.009999999776,0.03977454826,-566,7.050000191,0.25,11,11,8,1,1577,0.5,1097,274.25,1,Dimensions: 101.65 x 101.32 x 23.12 mm; with tie wires; top foil layer of sample removed,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF50Scalar_221129_R3.csv,FSRI,Polyiso_Foam_HF50_3,Dow,Polyisocyanurate Foam Board,Horizontal,50,0.009999999776,0.03977454826,-566,6.980000019,0.25,11,11,8,1,1542,0.5,1062,265.5,1,Dimensions: 101.63 x 101.78 x 23.24 mm; with tie wires; top foil layer of sample removed,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF50Scalar_221129_R4.csv,FSRI,Polyiso_Foam_HF50_4,Dow,Polyisocyanurate Foam Board,Horizontal,50,0.009999999776,0.03977454826,-566,7.119999886,0.25,11,11,8,1,1473,0.75,993,248.25,1,Dimensions: 101.33 x 101.28 x 23.42 mm; with tie wires; top foil layer of sample removed,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF75Scalar_220913_R1.csv,FSRI,Polyiso_Foam_HF75_1,Dow,Polyisocyanurate Foam Board,Horizontal,75,0.009999999776,0.03977454826,-566,7.889999866,0.25,11,11,8,1,1057,10.25,577,144.25,1,Dimensions: 100.98 x 100.60 x 22.65 mm; with tie wires,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF75Scalar_221202_R2.csv,FSRI,Polyiso_Foam_HF75_2,Dow,Polyisocyanurate Foam Board,Horizontal,75,0.009999999776,0.03977454826,-566,7.369999886,0.25,11,11,8,1,847,0.25,367,91.75,1,Dimensions: 100.96 x 101.32 x 23.13 mm; with tie wires; top foil layer of sample removed,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF75Scalar_221202_R3.csv,FSRI,Polyiso_Foam_HF75_3,Dow,Polyisocyanurate Foam Board,Horizontal,75,0.009999999776,0.03977454826,-566,7.239999771,0.25,11,11,8,1,1031,0.25,551,137.75,1,Dimensions: 101.11 x 101.41 x 23.16 mm; with tie wires; top foil layer of sample removed,,,
Polyisocyanurate_Foam_Board,Polyisocyanurate_Foam_Board_Cone_HF75Scalar_221202_R4.csv,FSRI,Polyiso_Foam_HF75_4,Dow,Polyisocyanurate Foam Board,Horizontal,75,0.009999999776,0.03977454826,-566,7.050000191,0.25,11,11,8,1,1037,0.5,557,139.25,1,Dimensions: 101.56 x 101.42 x 22.72 mm; with tie wires; top foil layer of sample removed,,,
Polyisocyanurate_Spray_Foam_Insulation,Polyisocyanurate_Spray_Foam_Insulation_Cone_HF25Scalar_241113_R1.csv,FSRI,Polyisocy_HF25_R1,Marino,Polyisocyanurate Foam Board Greene County,Horizontal,25,0.009999999776,0.03985478729,-566,12.93999958,0.25,11,11,8,1,870,6.25,390,97.5,1,"Dimensions: 101.57 x 100.74 x 26.13 mm; sample composed of 2 pieces with seam on the right
",Sample lost mass and receded away from the heating element. Sample popped and shot off pieces of foam. Sample became embrittled.,,
Polyisocyanurate_Spray_Foam_Insulation,Polyisocyanurate_Spray_Foam_Insulation_Cone_HF25Scalar_241113_R2.csv,FSRI,Polyisocy_HF25_R2,Marino,Polyisocyanurate Foam Board Greene County,Horizontal,25,0.009999999776,0.03985478729,-566,14.31000042,0.25,11,11,8,1,852,3,372,93,1,Dimensions: 101.52 x 101.75 x 26.49 mm; sample composed of 2 pieces with seam on the right,Sample lost mass and receded away from the heating element. Sample popped and shot off pieces of foam. Sample became embrittled,,
Polyisocyanurate_Spray_Foam_Insulation,Polyisocyanurate_Spray_Foam_Insulation_Cone_HF50Scalar_241113_R1.csv,FSRI,Polyisocy_HF50_R1,Marino,Polyisocyanurate Foam Board Greene County,Horizontal,50,0.009999999776,0.03985478729,-566,13.07999992,0.25,11,11,8,1,760,2,280,70,1,Dimensions: 101.93 x 101.65 x 26.46 mm; sample composed of 2 pieces with seam on the right,"Sample popped and shot off pieces of foam. Sample became embrittled. Remains of sample resemble a lattice structure, refer to post test photos",,
Polyisocyanurate_Spray_Foam_Insulation,Polyisocyanurate_Spray_Foam_Insulation_Cone_HF50Scalar_241113_R2.csv,FSRI,Polyisocy_HF50_R2,Marino,Polyisocyanurate Foam Board Greene County,Horizontal,50,0.009999999776,0.03985478729,-566,16.72999954,0.25,11,11,8,1,840,2.75,360,90,1,Dimensions: 102.15 x 102.11 x 24.70 mm;,"Sample popped and shot off pieces of foam. Sample became embrittled. Remains of sample resemble a lattice structure, refer to post test photos",,
Polyisocyanurate_Spray_Foam_Insulation,Polyisocyanurate_Spray_Foam_Insulation_Cone_HF75Scalar_241113_R1.csv,FSRI,Polyisocy_HF75_R1,Marino,Polyisocyanurate Foam Board Greene County,Horizontal,75,0.009999999776,0.03985478729,-566,13.09000015,0.25,11,11,8,1,714,1.25,234,58.5,1,Dimensions: 102.26 x 101.04 x 26.51 mm;,"Sample ignited instantly as shutter opened. Sample popped and shot off flaming pieces of foam. Sample became embrittled. Remains of sample resemble a lattice structure, refer to post test photos",,
Polyisocyanurate_Spray_Foam_Insulation,Polyisocyanurate_Spray_Foam_Insulation_Cone_HF75Scalar_241113_R2.csv,FSRI,Polyisocy_HF75_R2,Marino,Polyisocyanurate Foam Board Greene County,Horizontal,75,0.009999999776,0.03985478729,-566,12.42000008,0.25,11,11,8,1,662,1.25,182,45.5,1,"Dimensions: 101.56 x 101.83 x 26.14 mm;  sample composed of 2 pieces with seam on the right
","Sample ignited instantly as shutter opened. Sample popped and shot off flaming pieces of foam. Sample became embrittled. Remains of sample resemble a lattice structure, refer to post test photos",,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF25Scalar_220406_R1.csv,FSRI,OlefinCarpet_HF25_1,Dow,Polyolefin carpet - low pile,Horizontal,25,0.00884,0.03854366019,-566,13.64000034,0.25,11,11,8,1,1226,39.5,746,186.5,1,Dimensions: 99.32 x 100.31 x 6.04 mm; with frame; with calcium silicate substrate,,,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF25Scalar_220406_R2.csv,FSRI,OlefinCarpet_HF25_2,Dow,Polyolefin carpet - low pile,Horizontal,25,0.00884,0.03854366019,-566,14.02999973,0.25,11,11,8,1,1257,40.75,777,194.25,1,Dimensions: 101.62 x 99.31 x 6.21 mm; with frame; with calcium silicate substrate,Warping prior to ignition freed one edge of the sample from beneath the retainer frame which curled upwards and touched the spark ignitor causing a spike in mass data. See test pictures.,,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF25Scalar_220406_R3.csv,FSRI,OlefinCarpet_HF25_3,Dow,Polyolefin carpet - low pile,Horizontal,25,0.009999999776,0.03854366019,-566,13.90999985,0.25,11,11,8,1,1207,37.75,727,181.75,1,Dimensions: 95.39 x 102.95 x 6.05 mm; with frame; with calcium silicate substrate,Test pictures available.,,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF50Scalar_220411_R1.csv,FSRI,OlefinCarpet_HF50_1,Dow,Polyolefin carpet - low pile,Horizontal,50,0.00884,0.03969724476,-566,13.55000019,0.25,11,11,8,1,2021,11.75,1541,385.25,1,Dimensions: 100.06 x 102.61 x 5.83 mm; with frame; with calcium silicate substrate,,,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF50Scalar_220411_R2.csv,FSRI,OlefinCarpet_HF50_2,Dow,Polyolefin carpet - low pile,Horizontal,50,0.00884,0.03969724476,-566,12.65999985,0.25,11,11,8,1,1625,11.25,1145,286.25,1,Dimensions: 100.69 x 95.58 x 6.02 mm; with frame; with calcium silicate substrate,After ignition the sample shriveled causing one corner to release from overlap with retainer frame. Total burning area was subsequentally less than the area of the frame. See test pictures.,,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF50Scalar_220411_R3.csv,FSRI,OlefinCarpet_HF50_3,Dow,Polyolefin carpet - low pile,Horizontal,50,0.00884,0.03969724476,-566,13.53999996,0.25,11,11,8,1,985,10.5,505,126.25,1,Dimensions: 100.01 x 98.87 x 5.61 mm; with frame; with calcium silicate substrate,,,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF75Scalar_220411_R1.csv,FSRI,OlefinCarpet_HF75_1,Dow,Polyolefin carpet - low pile,Horizontal,75,0.00884,0.03969724476,-566,13.68000031,0.25,11,11,8,1,1482,6.25,1002,250.5,1,Dimensions: 98.45 x 101.39 x 5.99 mm; with frame; with calcium silicate substrate,,,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF75Scalar_220411_R2.csv,FSRI,OlefinCarpet_HF75_2,Dow,Polyolefin carpet - low pile,Horizontal,75,0.00884,0.03969724476,-566,14.03999996,0.25,11,11,8,1,1390,6.5,910,227.5,1,Dimensions: 101.97 x 100.06 x 5.88 mm; with frame; with calcium silicate substrate,,,
Polyolefin_Carpet_Low_Pile,Polyolefin_Carpet_Low_Pile_Cone_HF75Scalar_220411_R3.csv,FSRI,OlefinCarpet_HF75_3,Dow,Polyolefin carpet - low pile,Horizontal,75,0.009999999776,0.03969724476,-566,13.07999992,0.25,11,11,8,1,1759,5.25,1279,319.75,1,Dimensions: 100.02 x 98.70 x 5.99 mm; with frame; with calcium silicate substrate,,,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF25Scalar_230612_R1.csv,FSRI,PTDB_HF25_R1,Marino,Pressure Treated Deck Board,Horizontal,25,0.009999999776,0.03995604813,-566,125.3600006,0.25,11,11,8,1,5855,173,5375,1343.75,1,Dimensions: 102.26 x 101.56 x 19.02 mm,"Sample corner lifted off of insulation, see reference photo. Sample fractured, charred, and reduced in surface area. Sample continued to smolder after being removed from the cone.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF25Scalar_230612_R2.csv,FSRI,PTDB_HF25_R2,Marino,Pressure Treated Deck Board,Horizontal,25,0.009999999776,0.03995604813,-566,124.3499985,0.25,11,11,8,1,5762,188.75,5282,1320.5,1,Dimensions: 102.34 x 101.58 x 18.83 mm; with tie wires,"Sample fractured, charred, and reduced in surface area. Sample continued to smolder after being removed from the cone.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF25Scalar_230612_R3.csv,FSRI,PTDB_HF25_R3,Marino,Pressure Treated Deck Board,Horizontal,25,0.009999999776,0.03995604813,-566,121.3600006,0.25,11,11,8,1,5734,173,5254,1313.5,1,Dimensions: 102.17 x 101.48 x 18.69 mm; with tie wires,"Sample fractured, charred, and reduced in surface area. Sample continued to smolder after being removed from the cone.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF25Scalar_230614_R4.csv,FSRI,PTDB_HF25_R4,Marino,Pressure Treated Deck Board,Horizontal,25,0.009999999776,0.03995604813,-566,131.5599976,0.25,11,11,8,1,6175,160,5695,1423.75,1,Dimensions: 101.86 x 101.48 x 19.59 mm; with tie wires,"Sample fractured, charred, and reduced in surface area.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF50Scalar_230612_R1.csv,FSRI,PTDB_HF50_R1,Marino,Pressure Treated Deck Board,Horizontal,50,0.009999999776,0.03995604813,-566,129.3399963,0.25,11,11,8,1,4550,30.75,4070,1017.5,1,Dimensions: 101.29 x 101.61 x 19.49 mm; with tie wires,"Sample fractured, charred, and reduced in surface area.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF50Scalar_230612_R2.csv,FSRI,PTDB_HF50_R2,Marino,Pressure Treated Deck Board,Horizontal,50,0.009999999776,0.04018017277,-566,127.7699966,0.25,11,11,8,1,4354,31,3874,968.5,1,Dimensions: 101.59 x 102.22 x 19.41 mm; with tie wires,"Sample fractured, charred, and reduced in surface area.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF50Scalar_230613_R3.csv,FSRI,PTDB_HF50_R3,Marino,Pressure Treated Deck Board,Horizontal,50,0.009999999776,0.04018017277,-566,127.0500031,0.25,11,11,8,1,4508,31.5,4028,1007,1,"Dimensions: 102.23 x 101.42 x 19.22 mm; with tie wires
","Sample fractured, charred, and reduced in surface area.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF75Scalar_230613_R1.csv,FSRI,PTDB_HF75_R1,Marino,Pressure Treated Deck Board,Horizontal,75,0.009999999776,0.04148265719,-566,130.8399963,0.25,11,11,8,1,4275,14.25,3795,948.75,1,Dimensions: 101.48 x 102.40 x 19.60 mm; with tie wires,"Sample fractured, charred, and reduced in surface area.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF75Scalar_230613_R2.csv,FSRI,PTDB_HF75_R2,Marino,Pressure Treated Deck Board,Horizontal,75,0.009999999776,0.04148265719,-566,129.6900024,0.25,11,11,8,1,4055,10.75,3575,893.75,1,Dimensions: 102.64 x 101.94 x 19.67 mm; with tie wires,"Sample fractured, charred, and reduced in surface area.",,
Pressure_Treated_Deck,Pressure_Treated_Deck_Cone_HF75Scalar_230620_R3.csv,FSRI,PTDB_HF75_R3,Marino,Pressure Treated Deck Board,Horizontal,75,0.009999999776,0.04076299444,-566,131.9400024,0.25,11,11,8,1,4231,13.5,3751,937.75,1,Dimensions: 101.61 x 101.63 x 19.51 mm; with tie wires,"Sample fractured, charred, and reduced in surface area.",,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF25Scalar_220413_R1.csv,FSRI,Rebond_Foam_HF25_1,Dow,Rebond Foam Carpet Padding,Horizontal,25,0.009999999776,0.04006402567,-566,7.739999771,0.25,11,11,8,1,802,6.5,322,80.5,1,Dimensions: 99.49 x 99.47 x 9.10 mm,Near end of test the corners of the foil pan lifted up.,,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF25Scalar_220413_R2.csv,FSRI,Rebond_Foam_HF25_2,Dow,Rebond Foam Carpet Padding,Horizontal,25,0.009999999776,0.04006402567,-566,8.479999542,0.25,11,11,8,1,758,8,278,69.5,1,Dimensions: 98.23 x 102.78 x 9.23 mm,As flames extinguished at end of test the corners of the foil pan lifted up. See test pictures.,,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF25Scalar_220413_R3.csv,FSRI,Rebond_Foam_HF25_3,Dow,Rebond Foam Carpet Padding,Horizontal,25,0.009999999776,0.04006402567,-566,7.460000038,0.25,11,11,8,1,788,7.75,308,77,1,Dimensions: 98.20 x 100.11 x 9.16 mm,As flames extinguished at end of test the corners of the foil pan lifted up.,,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF50Scalar_220414_R1.csv,FSRI,Rebond_Foam_HF50_1,Dow,Rebond Foam Carpet Padding,Horizontal,50,0.009999999776,0.04012862965,-566,7.71999979,0.25,11,11,8,1,762,2,282,70.5,1,Dimensions: 100.20 x 98.01 x 9.06 mm,As flames extinguished at end of test the foil pan folded in on itself. See post test pictures.,,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF50Scalar_220414_R2.csv,FSRI,Rebond_Foam_HF50_2,Dow,Rebond Foam Carpet Padding,Horizontal,50,0.009999999776,0.04012862965,-566,7.920000076,0.25,11,11,8,1,671,1.25,191,47.75,1,Dimensions: 100.58 x 101.37 x 8.82 mm,As flames extinguished at end of test the corners of the foil pan lifted up.,,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF50Scalar_220414_R3.csv,FSRI,Rebond_Foam_HF50_3,Dow,Rebond Foam Carpet Padding,Horizontal,50,0.009999999776,0.04012862965,-566,7.110000134,0.25,11,11,8,1,682,1.25,202,50.5,1,Dimensions: 98.16 x 100.46 x 8.96 mm,As flames extinguished at end of test the foil pan folded in on itself.,,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF75Scalar_220414_R1.csv,FSRI,Rebond_Foam_HF75_1,Dow,Rebond Foam Carpet Padding,Horizontal,75,0.009999999776,0.04012862965,-566,8.539999962,0.25,11,11,8,1,637,0.75,157,39.25,1,Dimensions: 101.18 x 98.88 x 8.86 mm,,,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF75Scalar_220414_R2.csv,FSRI,Rebond_Foam_HF75_2,Dow,Rebond Foam Carpet Padding,Horizontal,75,0.009999999776,0.04012862965,-566,8.06000042,0.25,11,11,8,1,630,0.5,150,37.5,1,Dimensions: 99.78 x 99.07 x 9.07 mm,,,
Rebond_Foam_Carpet_Pad,Rebond_Foam_Carpet_Pad_Cone_HF75Scalar_220414_R3.csv,FSRI,Rebond_Foam_HF75_3,Dow,Rebond Foam Carpet Padding,Horizontal,75,0.009999999776,0.04012862965,-566,8.420000076,0.25,11,11,8,1,622,1,142,35.5,1,Dimensions: 100.60 x 100.12 x 9.21 mm,,,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF25Scalar_220328_R1.csv,FSRI,Roof_Felt_HF25_1,Dow,Roof Felt Underlayment,Horizontal,25,0.00884,0.04010290653,-566,6.929999828,0.25,11,11,8,1,931,30.5,451,112.75,1,Dimensions: 101.44 x 101.16 x 0.87 mm; with frame; with calcium silicate substrate,,,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF25Scalar_220328_R2.csv,FSRI,Roof_Felt_HF25_2,Dow,Roof Felt Underlayment,Horizontal,25,0.00884,0.04010290653,-566,7.110000134,0.25,11,11,8,1,1025,33.75,545,136.25,1,Dimensions: 102.07 x 102.88 x 0.86 mm; with frame; with calcium silicate substrate,After ignition the sample warped and one edge lifted up.,,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF25Scalar_220328_R3.csv,FSRI,Roof_Felt_HF25_3,Dow,Roof Felt Underlayment,Horizontal,25,0.00884,0.04010290653,-566,7.320000172,0.25,11,11,8,1,870,33.75,390,97.5,1,Dimensions: 102.64 x 101.89 x 0.78 mm; with frame; with calcium silicate substrate,,,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF50Scalar_220328_R1.csv,FSRI,Roof_Felt_HF50_1,Dow,Roof Felt Underlayment,Horizontal,50,0.00884,0.039583534,-566,7,0.25,11,11,8,1,904,11.75,424,106,1,Dimensions: 101.50 x 102.34 x 0.86 mm; with frame; with calcium silicate substrate,"After ignition an air bubble formed beneath the sample which raised the height of the sample surface. After a few seconds a hole formed in the sample which released the gases in the bubble at high enough velocity to form a horizontal flame that extended beyond the radius of the cone. This only lasted a few seconds, then the sample returned to normal burning behavoir. ",,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF50Scalar_220328_R2.csv,FSRI,Roof_Felt_HF50_2,Dow,Roof Felt Underlayment,Horizontal,50,0.009999999776,0.039583534,-566,7.050000191,0.25,11,11,8,1,872,11,392,98,1,Dimensions: 101.45 x 101.27 x 0.89 mm; with frame; with calcium silicate substrate,"After ignition an air bubble formed beneath the sample which raised the height of the sample surface. After a few seconds a hole formed in the sample which released the gases in the bubble at high enough velocity to form a horizontal flame that extended beyond the radius of the cone. This lasted less than 5 seconds, then the sample returned to normal burning behavoir. ",,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF50Scalar_220328_R3.csv,FSRI,Roof_Felt_HF50_3,Dow,Roof Felt Underlayment,Horizontal,50,0.00884,0.039583534,-566,6.889999866,0.25,11,11,8,1,1087,11.75,607,151.75,1,Dimensions: 101.91 x 101.28 x 0.84 mm; with frame; with calcium silicate substrate,"After ignition an air bubble formed beneath the sample which raised the height of the sample surface. After a few seconds a hole formed in the sample which released the gases in the bubble at high enough velocity to form a horizontal flame that extended beyond the radius of the cone. This lasted less than 5 seconds, then the sample returned to normal burning behavoir. See test pictures.",,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF75Scalar_220328_R1.csv,FSRI,Roof_Felt_HF75_1,Dow,Roof Felt Underlayment,Horizontal,75,0.00884,0.039583534,-566,7.119999886,0.25,11,11,8,1,978,5.75,498,124.5,1,Dimensions: 102.07 x 102.54 x 0.83 mm; with frame; with calcium silicate substrate,,,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF75Scalar_220328_R2.csv,FSRI,Roof_Felt_HF75_2,Dow,Roof Felt Underlayment,Horizontal,75,0.00884,0.039583534,-566,7.150000095,0.25,11,11,8,1,1187,6.25,707,176.75,1,Dimensions: 102.16 x 101.86 x 0.90 mm; with frame; with calcium silicate substrate,See test pictures.,,
Roof_Felt,Roof_Felt_Underlayment_Cone_HF75Scalar_220328_R3.csv,FSRI,Roof_Felt_HF75_3,Dow,Roof Felt Underlayment,Horizontal,75,0.00884,0.039583534,-566,6.71999979,0.25,11,11,8,1,971,6.5,491,122.75,1,Dimensions: 102.04 x 101.65 x 0.81 mm; with frame; with calcium silicate substrate,,,
Rubber_Band,Rubber_Band_Cone_HF100-FrameScalar_201103_R1.csv,FSRI,HelmetStrap_HF100_1,Dow,Phoenix Arizona Helmet Strap,Horizontal,100,0.009999999776,0.0377677083,338.6699829,19.80999947,0.25,11,11,8,1,1099,2.75,619,154.75,1,,,,
Rubber_Band,Rubber_Band_Cone_HF25-Frame+GridScalar_201013_R1.csv,FSRI,HelmetStrap_25kW_1,Dow,Raw cotton,Horizontal,25,0.009999999776,0.03639872,366.5999756,19.39999962,0.25,11,11,8,1,2212,87.5,1732,433,1,,,,
Rubber_Band,Rubber_Band_Cone_HF35-Frame+GridScalar_201013_R1.csv,FSRI,HelmetStrap_35kW_1,Dow,Helmet rubber strap,Horizontal,35,0.009999999776,0.03639872,378.2000122,18.54999924,0.25,11,11,8,1,1880,37.25,1400,350,1,,,,
Rubber_Band,Rubber_Band_Cone_HF50-Frame+GridScalar_201013_R1.csv,FSRI,HelmetStrap_50kW_1,Dow,Helmet rubber strap,Horizontal,50,0.009999999776,0.03639872,379.5599976,18.85000038,0.25,11,11,8,1,1284,25,804,201,1,,,,
Rubber_Band,Rubber_Band_Cone_HF75-Frame+GridScalar_201013_R1.csv,FSRI,HelmetStrap_75kW_1,Dow,Helmet rubber strap,Horizontal,75,0.009999999776,0.03639872,366.6500244,18.85000038,0.25,11,11,8,1,1268,12.75,788,197,1,,,,
Rubber_Foam_Pipe_Insulation,Rubber_Foam_Pipe_Insulation_Cone_HF25Scalar_220307_R1.csv,FSRI,RFPI_HF25_1,Dow,Rubber Foam Pipe Insulation,Horizontal,25,0.009999999776,0.03706778958,306.0700073,6.699999809,0.25,11,11,8,1,705,1.5,225,56.25,1,Dimensions: 100.5 x 102.0 x 12.0 mm,"Sample warped immediately after ignition, elevating surface height. Sample shriveled horizontally, reducing surface area. See test pictures. ",,
Rubber_Foam_Pipe_Insulation,Rubber_Foam_Pipe_Insulation_Cone_HF25Scalar_220307_R2.csv,FSRI,RFPI_HF25_2,Dow,Rubber Foam Pipe Insulation,Horizontal,25,0.009999999776,0.03706778958,-83.1000061,6.800000191,0.25,11,11,8,1,699,3.75,219,54.75,1,Dimensions: 100 x 104 x 13 mm,"Sample warped immediately after ignition, elevating surface height. Sample contacted spark ignitor causing spike in mass data. Sample shriveled horizontally, reducing surface area. ",,
Rubber_Foam_Pipe_Insulation,Rubber_Foam_Pipe_Insulation_Cone_HF25Scalar_220307_R3.csv,FSRI,RFPI_HF25_3,Dow,Rubber Foam Pipe Insulation,Horizontal,25,0.009999999776,0.03706778958,-91.29998779,6.699999809,0.25,11,11,8,1,729,4.75,249,62.25,1,Dimensions: 100 x 99.5 x 13 mm,"Sample warped after ignition, elevating surface height. Sample shriveled horizontally, reducing surface area. ",,
Rubber_Foam_Pipe_Insulation,Rubber_Foam_Pipe_Insulation_Cone_HF50Scalar_220307_R1.csv,FSRI,RFPI_HF50_1,Dow,Rubber Foam Pipe Insulation,Horizontal,50,0.009999999776,0.03706778958,-90.38000488,6.599999905,0.25,11,11,8,1,679,0.5,199,49.75,1,Dimensions: 100 x 101 x 13 mm,,,
Rubber_Foam_Pipe_Insulation,Rubber_Foam_Pipe_Insulation_Cone_HF50Scalar_220307_R2.csv,FSRI,RFPI_HF50_2,Dow,Rubber Foam Pipe Insulation,Horizontal,50,0.009999999776,0.03706778958,-83,6.599999905,0.25,11,11,8,1,699,0.25,219,54.75,1,Dimensions: 100 x 100.5 x 13 mm,"Sample warped after ignition, and corners became elevated. Sample shriveled horizontally, reducing surface area. ",,
Rubber_Foam_Pipe_Insulation,Rubber_Foam_Pipe_Insulation_Cone_HF50Scalar_220307_R3.csv,FSRI,RFPI_HF50_3,Dow,Rubber Foam Pipe Insulation,Horizontal,50,0.009999999776,0.03706778958,-91.16000366,6.5,0.25,11,11,8,1,676,0.5,196,49,1,Dimensions: 101 x 101 x 13 mm,"Sample warped after ignition, and corners became elevated. Sample shriveled horizontally, reducing surface area. ",,
