E-Glass Fiber,2.58,1050,0.84,1.3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
S-Glass Fiber,2.49,1056,0.84,1.4,2.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Basalt Fiber,2.7,1100,0.84,1.3,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Ultra-High Molecular Weight Polyethylene Fiber (UHMWPE),0.97,135,1.9,0.44,200,N/A,340,HB,17.4,200,0,390,46.5,15,
Yttria (Y2O3),5.01,2439,0.46,27,8.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Ceria (CeO2),7.22,2400,0.46,12,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Titania (TiO2, Rutile)",4.25,1843,0.69,11.8,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Chromia (Cr2O3),5.21,2435,0.75,33.5,9.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Ferric Oxide (Fe2O3, Hematite)",5.24,1565,0.65,11.3,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Nickel Oxide (NiO),6.67,1955,0.544,7,17.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Zinc Oxide (ZnO),5.61,1975,0.502,25.2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Copper Oxide (CuO),6.31,1326,0.544,76.5,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Lanthanum Chromite (LaCrO3),6.7,2510,0.502,4,9.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Gadolinium Zirconate (Gd2Zr2O7),6.78,2300,0.46,1.6,10.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Gypsum (Calcium Sulfate),2.32,1460,1.09,0.51,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Calcium Silicate Board,0.9,N/A,0.84,0.2,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Autoclaved Aerated Concrete (AAC),0.5,N/A,1,0.16,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Fly Ash Brick,1.8,N/A,0.84,0.9,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Hollow Clay Tile,1.5,N/A,0.84,0.6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Terracotta,1.9,N/A,0.84,1,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Soil, Sandy",1.8,N/A,0.84,0.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Soil, Clay",1.6,N/A,0.88,1.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Soil, Loam",1.5,N/A,0.84,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Peat,0.3,N/A,1.92,0.06,N/A,N/A,260,HB,17,400,20,270,20,25,
"Coal, Bituminous",1.35,N/A,1.26,0.26,N/A,N/A,400,HB,17,400,10,400,30,25,
"Coal, Anthracite",1.55,N/A,1.09,0.26,N/A,N/A,400,HB,17,400,10,400,32,25,
Coke,1.9,N/A,0.84,0.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Polysulfide (PSR) Sealant,1.34,N/A,1.68,0.25,200,N/A,320,HB,18,400,5,310,20,25,
"Polyurethane Foam, Rigid (FR Grade)",0.04,N/A,1.4,0.025,100,N/A,310,V-0,22,400,5,250,20,15,
Polyisocyanurate Foam (PIR),0.03,N/A,1.4,0.025,100,N/A,310,V-0,24,400,5,250,20,15,
Phenolic Foam,0.04,N/A,1.6,0.025,60,N/A,530,V-0,35,200,60,300,16,5,
Melamine Foam,0.01,N/A,1.7,0.035,30,N/A,530,V-0,40,200,50,350,15,5,
"Polystyrene Foam, FR Grade",0.02,240,1.3,0.035,70,N/A,490,V-0,22,400,0,350,35,10,
Polyurethane Coating,1.2,N/A,1.8,0.21,150,N/A,310,HB,18,400,5,280,24,25,
Epoxy Coating,1.25,N/A,1.11,0.19,55,N/A,530,HB,19.8,400,20,370,30,25,
Alkyd Resin Coating,1.1,N/A,1.3,0.17,80,38,490,HB,17,400,5,300,28,25,
Acrylic Latex Coating,1.1,N/A,1.4,0.17,70,N/A,460,HB,17.3,400,0,280,25.2,25,
Zinc-Rich Primer,2.5,N/A,0.5,0.3,30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Intumescent Coating,1.5,N/A,1.2,0.2,50,N/A,530,V-0,35,200,60,300,16,5,
Paraffin Wax,0.9,60,2.1,0.21,150,199,245,HB,17,400,0,300,42,25,
Beeswax,0.96,64,3.4,0.17,150,204,400,HB,17,400,0,300,40,25,
Carnauba Wax,1,83,3.4,0.17,150,204,400,HB,17,400,0,300,40,25,
Polyethylene Wax,0.93,110,2.3,0.33,200,N/A,340,HB,17.4,200,0,375,46.5,15,
Polytetrafluoroethylene (PTFE) Lubricant,2.2,327,1,0.25,135,N/A,N/A,V-0,95,50,0,400,5,0,
Molybdenum Disulfide (MoS2),5.06,1185,0.502,138,6.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Graphite Lubricant,2.09,3652,0.71,120,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 1018 Carbon Steel,7.87,1510,0.486,51.9,11.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 1060 Carbon Steel,7.85,1460,0.486,49.8,11.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 1095 High Carbon Steel,7.83,1440,0.486,46.6,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 1117 Resulfurized Steel,7.85,1500,0.486,51.9,11.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 1144 Resulfurized Steel,7.87,1490,0.486,51.9,11.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 4130 Alloy Steel,7.85,1460,0.473,42.7,12.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 4150 Alloy Steel,7.85,1440,0.473,42.6,12.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 5160 Spring Steel,7.85,1460,0.486,46.6,11.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 8620 Case Hardening Steel,7.85,1460,0.473,46.6,11.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 52100 Bearing Steel,7.83,1450,0.461,46.6,11.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 9310 Alloy Steel,7.85,1455,0.473,42.6,12.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 316L Stainless Steel,8,1400,0.5,16.3,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 904L Stainless Steel,7.95,1350,0.5,12,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
AISI 630 (17-4 PH) Stainless Steel,7.78,1400,0.46,18.3,10.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Hadfield Manganese Steel (Mn13),7.8,1380,0.502,14,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Austenitic Manganese Steel,7.8,1380,0.502,14,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Silicon Steel (Electrical Grade),7.65,1480,0.49,20,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Maraging Steel 300,8,1413,0.46,25.5,10.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Compacted Graphite Iron (CGI),7.1,1177,0.544,40,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
High Silicon Ductile Iron,7.1,1177,0.544,38,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Copper C10100 (Oxygen-Free),8.94,1083,0.385,391,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Copper C11000 (ETP),8.94,1083,0.385,388,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Brass C26000 (Cartridge Brass),8.53,954,0.375,120,19.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Brass C36000 (Free Cutting Brass),8.5,885,0.377,115,20.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Brass C46400 (Naval Brass),8.41,900,0.377,116,21.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Bronze C51000 (Phosphor Bronze),8.86,1000,0.38,71,17.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Bronze C63000 (Aluminum Bronze),7.58,1054,0.42,59,16.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Bronze C93200 (Bearing Bronze),8.93,980,0.38,47,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Cupronickel C70600 (90/10),8.9,1150,0.377,40,17.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Silicon Bronze C65500,8.53,1025,0.38,36,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 1050-H14,2.71,657,0.9,229,23.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 2017-T4,2.79,638,0.875,134,23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 2219-T87,2.84,638,0.875,121,22.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 4043 (Welding Alloy),2.69,630,0.88,155,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 5005-H34,2.7,657,0.9,200,23.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 5454-H32,2.69,650,0.9,134,23.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 6082-T6,2.71,655,0.9,170,23.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 7049-T73,2.84,638,0.96,154,23.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 7150-T77,2.83,638,0.96,157,23.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum 7175-T73,2.8,638,0.96,157,23.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Titanium Grade 1 (CP),4.51,1668,0.52,16.4,8.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Titanium Grade 3 (CP),4.51,1665,0.52,16,8.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Titanium Grade 4 (CP),4.51,1660,0.52,15.1,8.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Titanium Ti-3Al-2.5V,4.48,1660,0.52,8,8.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Titanium Ti-5Al-2.5Sn,4.48,1649,0.54,8,9.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Titanium Ti-10V-2Fe-3Al,4.65,1649,0.54,7.5,8.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Titanium Ti-15V-3Cr-3Al-3Sn,4.76,1649,0.54,7.5,8.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Inconel 601,8.11,1370,0.448,11.2,13.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Inconel 690,8.19,1375,0.444,13.3,13.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Inconel X-750,8.28,1393,0.435,12,12.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Hastelloy B-3,9.22,1371,0.427,11.1,10.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Hastelloy C-22,8.69,1357,0.427,10.1,12.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Hastelloy G-30,8.22,1343,0.427,10.5,14.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Nimonic 80A,8.19,1320,0.461,11.7,12.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Nimonic 263,8.36,1300,0.461,11.7,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Rene 95,8.2,1315,0.461,13,13.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Mar-M 247,8.53,1300,0.461,11,12.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
IN-100,7.75,1315,0.461,12,12.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Alumina Silicate (Mullite Fiber),2.8,1840,0.8,1.5,5.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Zirconia, Monoclinic",5.68,2715,0.46,2,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Zirconia, Tetragonal",6.1,2715,0.46,2.5,10.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Alumina-Zirconia (AZS 41%),3.9,1800,0.84,3.5,7.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Silicon Carbide, Hot Pressed",3.22,2730,0.75,120,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Silicon Nitride, Hot Pressed",3.44,1900,0.71,43,3.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Sialon (Si3N4-Al2O3),3.2,1900,0.71,21,3.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum Titanate (Al2TiO5),3.7,1860,0.84,1.5,1.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Barium Sulfate (BaSO4),4.5,1580,0.46,1.3,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Calcium Phosphate (TCP),3.14,1670,0.84,1.3,11.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Bismuth Oxide (Bi2O3),8.9,825,0.46,0.8,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Vanadium Oxide (V2O5),3.36,690,0.69,2,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Manganese Oxide (MnO2),5.03,535,0.544,0.5,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Cobalt Oxide (CoO),6.44,1830,0.502,6,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Tin Oxide (SnO2),6.95,1630,0.35,98,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Indium Oxide (In2O3),7.18,1910,0.35,8,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Tungsten Oxide (WO3),7.16,1473,0.293,2,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Optical Glass BK7,2.51,820,0.858,1.11,7.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Optical Glass SF11 (Dense Flint),4.74,820,0.5,0.74,6.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Sapphire (Al2O3 Single Crystal),3.99,2054,0.755,27.2,5.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Spinel Glass-Ceramic,3.58,2135,0.84,14.8,7.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Chalcogenide Glass (As2Se3),4.6,360,0.42,0.17,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Phosphate Glass,2.8,700,0.84,0.8,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Fluoride Glass (ZBLAN),4.33,260,0.5,0.8,18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Tempered Glass,2.5,730,0.84,1.05,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Laminated Safety Glass,2.5,730,0.84,1.05,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Polyethylene, Medium Density (MDPE)",0.93,120,2.1,0.38,150,N/A,340,HB,17.4,200,0,385,46.5,15,
"Polypropylene, Glass Filled (PP GF30)",1.13,165,1.5,0.3,40,N/A,360,HB,18,300,0,400,35,15,
"Polyamide 6, Glass Filled (PA6 GF30)",1.36,220,1.5,0.52,30,N/A,450,HB,22,300,0,380,28,15,
"Polyamide 6,6, Glass Filled (PA66 GF30)",1.37,265,1.5,0.52,30,N/A,450,HB,22,300,0,390,28,15,
"Polycarbonate, Glass Filled (PC GF30)",1.43,267,1.1,0.35,25,N/A,580,V-0,28,350,25,490,25,10,
"PBT, Glass Filled (PBT GF30)",1.53,225,1.2,0.35,30,N/A,480,V-0,22,300,10,380,20,10,
"PET, Glass Filled (PET GF30)",1.56,260,1.1,0.35,30,N/A,480,V-0,22,300,13,410,20,10,
"PEEK, Carbon Filled (PEEK CF30)",1.44,343,1.1,1,20,N/A,590,V-0,35,200,50,575,23,5,
"PPS, Glass Filled (PPS GF40)",1.65,285,1.09,0.35,25,N/A,N/A,V-0,44,200,40,480,20,5,
"Acetal, Glass Filled (POM GF20)",1.54,175,1.4,0.35,60,N/A,360,HB,16,350,0,310,14,25,
"PTFE, Glass Filled (PTFE GF25)",2.18,327,1,0.3,100,N/A,N/A,V-0,95,50,0,400,5,0,
"Polysulfone, Glass Filled (PSU GF30)",1.45,190,1.2,0.3,30,N/A,580,V-0,32,300,30,510,24,10,
"PEI, Glass Filled (PEI GF30)",1.51,217,1.1,0.3,25,N/A,535,V-0,47,200,52,520,21,5,
"LCP, Glass Filled (LCP GF30)",1.6,280,1.2,0.35,5,N/A,540,V-0,40,200,40,500,18,5,
"Polypropylene, Mineral Filled (PP Talc)",1.2,165,1.7,0.25,50,N/A,360,HB,18,300,0,400,35,15,
"Polyamide 6, Mineral Filled (PA6 Mineral)",1.4,220,1.5,0.35,40,N/A,450,HB,22,300,0,380,28,15,
"ABS, Glass Filled (ABS GF20)",1.21,220,1.3,0.22,50,N/A,480,HB,18.5,350,0,390,32,20,
"SAN, Glass Filled (SAN GF25)",1.3,230,1.3,0.22,40,N/A,490,HB,18.5,350,0,360,35,20,
"Polyurethane, Structural RIM",1.1,N/A,1.8,0.21,100,N/A,310,HB,18,400,5,280,24,25,
Polyurea Elastomer,1.05,N/A,1.8,0.21,150,N/A,310,HB,18,400,5,280,24,25,
Hydrogenated Nitrile Rubber (HNBR),1,N/A,1.68,0.25,200,N/A,320,HB,18,400,5,310,38,25,
Epichlorohydrin Rubber (ECO),1.27,N/A,1.68,0.25,200,N/A,320,HB,18,400,5,310,25,25,
Perfluoroelastomer (FFKM),2,N/A,1.05,0.25,200,N/A,N/A,V-0,95,100,40,400,10,5,
Tetrafluoroethylene-Propylene (FEPM),1.55,N/A,1.05,0.25,200,N/A,N/A,V-0,65,100,40,400,10,5,
Ethylene-Acrylic Rubber (AEM),1.1,N/A,1.68,0.25,200,N/A,320,HB,18,400,5,310,30,25,
Chloroprene Rubber (CR) Foam,0.1,N/A,1.68,0.05,200,N/A,320,V-0,26,300,10,300,24,15,
EPDM Foam,0.08,N/A,1.88,0.04,200,N/A,320,HB,18,400,5,310,40,25,
Silicone Foam,0.4,N/A,1.46,0.1,200,N/A,N/A,V-0,28,200,30,450,20,10,
Woven Carbon Fiber/Epoxy (Plain Weave),1.55,N/A,0.84,5,3,N/A,530,V-0,35,200,50,500,30,10,
Carbon Fiber/Cyanate Ester Composite,1.58,N/A,1.1,3,2,N/A,530,V-0,40,200,55,450,22,5,
Glass Fiber/Polypropylene (Thermoplastic),1.2,165,1.2,0.25,30,N/A,360,HB,18,400,0,380,35,15,
Carbon Fiber/Polyamide 6 (Thermoplastic),1.3,220,1.2,0.35,10,N/A,450,HB,22,300,0,380,28,15,
Basalt Fiber/Epoxy Composite,1.9,N/A,0.84,0.35,8,N/A,530,HB,22,400,20,370,25,25,
Natural Fiber/Polypropylene (Flax/PP),1.1,165,1.5,0.2,30,N/A,360,HB,18,400,5,380,35,20,
Jute Fiber/Epoxy Composite,1.3,N/A,1.2,0.17,10,N/A,530,HB,20,400,15,370,25,25,
Sisal Fiber/Polyester Composite,1.25,N/A,1.2,0.17,10,N/A,490,HB,20,400,10,300,25,25,
Kenaf Fiber/PLA Composite,1.2,175,1.5,0.17,20,N/A,390,HB,19,400,5,330,20,20,
Hybrid CFRP/GFRP Composite,1.65,N/A,0.84,3,5,N/A,530,HB,25,300,35,450,28,15,
Carbon Fiber Reinforced Concrete (CFRC),2.35,N/A,0.88,2,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Glass Fiber Reinforced Concrete (GFRC),2.1,N/A,0.88,1.5,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Polypropylene Fiber Reinforced Concrete,2.3,N/A,0.88,1.4,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Calcium Silicate Insulation Board,0.25,N/A,0.84,0.1,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Expanded Clay Aggregate (Leca),0.4,N/A,0.84,0.15,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Pumice,0.9,N/A,0.84,0.15,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Diatomite (Diatomaceous Earth),0.3,N/A,0.84,0.12,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Expanded Perlite Board,0.15,N/A,0.84,0.05,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Calcium Aluminate Refractory Cement,2.9,1600,0.84,1,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
High Alumina Refractory Brick,2.9,1800,0.84,2,5.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Silica Refractory Brick,1.8,1700,0.84,1.5,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Magnesia-Chrome Refractory,3,2000,0.84,3,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Dolomite Refractory,2.9,2330,0.84,2,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Amorphous Silicon (a-Si),2.2,1414,0.7,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Copper Indium Gallium Selenide (CIGS),5.7,1000,0.35,5,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Cadmium Sulfide (CdS),4.82,1750,0.33,16,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Aluminum Arsenide (AlAs),3.76,1740,0.313,91,5.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Gallium Antimonide (GaSb),5.61,712,0.344,32,6.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Indium Arsenide (InAs),5.68,942,0.352,27.3,5.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Mercury Cadmium Telluride (MCT),7.6,700,0.2,5,5.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Bismuth Telluride (Bi2Te3),7.86,585,0.21,1.2,16.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Lead Telluride (PbTe),8.16,924,0.15,2.3,19.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Zinc Telluride (ZnTe),5.64,1295,0.34,18,8.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Beech,0.72,N/A,1.76,0.17,5,N/A,260,HB,17,400,15,270,18.6,25,
Elm,0.55,N/A,1.76,0.14,5,N/A,260,HB,17,400,15,270,18.6,25,
Larch,0.59,N/A,1.76,0.13,5,N/A,260,HB,17,400,15,270,18.6,25,
"Hemlock, Western",0.5,N/A,1.76,0.12,5,N/A,260,HB,17,400,15,270,18.6,25,
"Fir, Balsam",0.45,N/A,1.76,0.11,5,N/A,260,HB,17,400,15,270,18.6,25,
"Teak, Plantation",0.6,N/A,1.76,0.17,5,N/A,260,HB,17,400,15,270,18.6,25,
Rosewood,0.85,N/A,1.76,0.19,5,N/A,260,HB,17,400,15,270,18.6,25,
Lignum Vitae,1.23,N/A,1.76,0.25,5,N/A,260,HB,17,400,15,270,18.6,25,
Merbau,0.82,N/A,1.76,0.18,5,N/A,260,HB,17,400,15,270,18.6,25,
Iroko,0.66,N/A,1.76,0.16,5,N/A,260,HB,17,400,15,270,18.6,25,
Meranti (Lauan),0.58,N/A,1.76,0.14,5,N/A,260,HB,17,400,15,270,18.6,25,
Sapele,0.64,N/A,1.76,0.15,5,N/A,260,HB,17,400,15,270,18.6,25,
Wenge,0.87,N/A,1.76,0.19,5,N/A,260,HB,17,400,15,270,18.6,25,
Jarrah,0.82,N/A,1.76,0.18,5,N/A,260,HB,17,400,15,270,18.6,25,
Karri,0.9,N/A,1.76,0.2,5,N/A,260,HB,17,400,15,270,18.6,25,
Aerogel Blanket (Silica),0.15,N/A,1,0.015,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Vacuum Insulation Panel (VIP),0.2,N/A,1,0.005,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Phase Change Material (PCM), Salt Hydrate",1.5,32,2.1,0.54,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Sodium Nitrate (NaNO3, Molten Salt PCM)",2.26,307,1.59,0.59,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
"Potassium Nitrate (KNO3, Molten Salt PCM)",2.11,334,1.38,0.5,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Lithium Fluoride (LiF),2.64,848,1.6,4.01,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Sodium Chloride (NaCl),2.16,801,0.879,6.5,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Potassium Chloride (KCl),1.98,770,0.67,6.4,36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Magnesium Fluoride (MgF2),3.15,1263,1.004,21,13.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Barium Fluoride (BaF2),4.89,1368,0.41,11.7,18.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Tungsten-Rhenium Alloy (W-26Re),19.7,3000,0.134,60,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Molybdenum-Tungsten Alloy (Mo-30W),13.8,2700,0.18,100,4.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
